id,title,author,book_page_url,image_url
403,Letters,Boris Pasternak,https://www.nyrb.com/collections/classics/products/letters-summer-1926,https://cdn.shopify.com/s/files/1/0726/9203/products/Letters-Summer1926_large.jpg?v=1528394382
404,Last Words from Montmartre,Qiu Miaojin,https://www.nyrb.com/collections/classics/products/last-words-from-montmartre,https://cdn.shopify.com/s/files/1/0726/9203/products/Last-Words-from-Montmartre_large.jpg?v=1528394382
405,Kaputt,Curzio Malaparte,https://www.nyrb.com/collections/classics/products/kaputt,https://cdn.shopify.com/s/files/1/0726/9203/products/Kaputt_large.jpg?v=1528394383
406,Journey Into the Past,Stefan Zweig,https://www.nyrb.com/collections/classics/products/journey-into-the-past,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-journey-into-the-past-123_7b714ca7-57a2-4ff3-935c-e55f7c89bdb6_large.jpeg?v=1528394383
407,Journey by Moonlight,Antal Szerb,https://www.nyrb.com/collections/classics/products/journey-by-moonlight,https://cdn.shopify.com/s/files/1/0726/9203/products/JourneybyMoonlight_large.jpg?v=1528394383
408,Jejuri,Arun Kolatkar,https://www.nyrb.com/collections/classics/products/jejuri,https://cdn.shopify.com/s/files/1/0726/9203/products/Jejuri_large.jpg?v=1528394384
409,Jakob von Gunten,Robert Walser,https://www.nyrb.com/collections/classics/products/jakob-von-gunten,https://cdn.shopify.com/s/files/1/0726/9203/products/Jakob-von-Gunten_large.jpg?v=1528394384
410,Irretrievable,Theodor Fontane,https://www.nyrb.com/collections/classics/products/irretrievable,https://cdn.shopify.com/s/files/1/0726/9203/products/Irretrievable_large.jpg?v=1528394385
411,Indian Summer,William Dean Howells,https://www.nyrb.com/collections/classics/products/indian-summer,https://cdn.shopify.com/s/files/1/0726/9203/products/Indian-Summer_large.jpg?v=1528394385
412,In the Heart of the Heart of the Country,William H. Gass,https://www.nyrb.com/collections/classics/products/in-the-heart-of-the-heart-of-the-country,https://cdn.shopify.com/s/files/1/0726/9203/products/In-the-Heart-of-the-Heart-of-the-Country_large.jpg?v=1528394386
413,In the Freud Archives,Janet Malcolm,https://www.nyrb.com/collections/classics/products/in-the-freud-archives,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-in-the-freud-archives-246_2a7ec259-a89c-4e5a-a3a2-d30a65182135_large.png?v=1528394386
414,In Parenthesis,David Jones,https://www.nyrb.com/collections/classics/products/in-parenthesis,https://cdn.shopify.com/s/files/1/0726/9203/products/In-Parenthesis_large.jpg?v=1528394386
415,In Love,Alfred Hayes,https://www.nyrb.com/collections/classics/products/in-love,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-in-love-366_1b96bdf0-296f-47dc-81a1-02c6841d7a23_large.png?v=1528394387
416,In Hazard,Richard Hughes,https://www.nyrb.com/collections/classics/products/in-hazard,https://cdn.shopify.com/s/files/1/0726/9203/products/In-Hazard_large.jpg?v=1528394387
417,Ice Trilogy,Vladimir Sorokin,https://www.nyrb.com/collections/classics/products/ice-trilogy,https://cdn.shopify.com/s/files/1/0726/9203/products/ice-trilogy_large.jpg?v=1528394387
418,Hons and Rebels,Jessica Mitford,https://www.nyrb.com/collections/classics/products/hons-and-rebels,https://cdn.shopify.com/s/files/1/0726/9203/products/Hons-and-Rebels_large.jpg?v=1528394388
419,Hindoo Holiday,J. R. Ackerley,https://www.nyrb.com/collections/classics/products/hindoo-holiday,https://cdn.shopify.com/s/files/1/0726/9203/products/Hindoo-Holiday_large.jpg?v=1528394388
420,Henri Duchemin and His Shadows,Emmanuel Bove,https://www.nyrb.com/collections/classics/products/henri_duchemin_and_his_shadows,https://cdn.shopify.com/s/files/1/0726/9203/products/Henri_Duchemin_large.png?v=1528394389
421,Hav,Jan Morris,https://www.nyrb.com/collections/classics/products/hav,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-hav-214_052191dd-2885-4c20-956b-0b64aa1d27d7_large.png?v=1528394389
422,Hard Rain Falling,Don Carpenter,https://www.nyrb.com/collections/classics/products/hard-rain-falling,https://cdn.shopify.com/s/files/1/0726/9203/products/hard-rain_large.jpg?v=1528394389
423,Happy Moscow,Andrey Platonov,https://www.nyrb.com/collections/classics/products/happy-moscow,https://cdn.shopify.com/s/files/1/0726/9203/products/Happy-Moscow-Cover_large.jpg?v=1528394390
424,Hadrian the Seventh,Fr. Rolfe,https://www.nyrb.com/collections/classics/products/hadrian-the-seventh,https://cdn.shopify.com/s/files/1/0726/9203/products/Hadrian-the-Seventh_large.jpg?v=1528394390
425,Growing Up Absurd,Paul Goodman,https://www.nyrb.com/collections/classics/products/growing-up-absurd-1,https://cdn.shopify.com/s/files/1/0726/9203/products/Growing-Up-Absurd-Cover_large.jpg?v=1528394391
426,Grief Lessons,Anne Carson,https://www.nyrb.com/collections/classics/products/grief-lessons,https://cdn.shopify.com/s/files/1/0726/9203/products/GriefLessons-PB_large.jpg?v=1528394391
427,Going to the Dogs,Erich Kästner,https://www.nyrb.com/collections/classics/products/going-to-the-dogs,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-going-to-the-dogs-250_91ca49be-9f5b-47fd-b63a-b6ce94392319_large.png?v=1528394392
428,"Girl, 20",Kingsley Amis,https://www.nyrb.com/collections/classics/products/girl-20,https://cdn.shopify.com/s/files/1/0726/9203/products/Girl-20-Cover_large.jpg?v=1528394392
429,Frederick the Great,Nancy Mitford,https://www.nyrb.com/collections/classics/products/frederick-the-great,https://cdn.shopify.com/s/files/1/0726/9203/products/Frederick-the-Great_large.jpg?v=1528394392
430,Fortunes of War: The Levant Trilogy,Olivia Manning,https://www.nyrb.com/collections/classics/products/fortunes-of-war-the-levant-trilogy,https://cdn.shopify.com/s/files/1/0726/9203/products/Fortunes-of-War-Levant-Trilogy_large.jpg?v=1528394393
431,Fortunes of War: The Balkan Trilogy,Olivia Manning,https://www.nyrb.com/collections/classics/products/the-fortunes-of-war-the-balkan-trilogy,https://cdn.shopify.com/s/files/1/0726/9203/products/Fortunes-of-War-Balkan-Trilogy_large.jpg?v=1528394393
432,Flaubert and Madame Bovary,Francis Steegmuller,https://www.nyrb.com/collections/classics/products/flaubert-and-madame-bovary,https://cdn.shopify.com/s/files/1/0726/9203/products/Flaubert-and-Mme-Bovary_large.jpg?v=1528394394
433,Fighting for Life,S. Josephine Baker,https://www.nyrb.com/collections/classics/products/fighting-for-life,https://cdn.shopify.com/s/files/1/0726/9203/products/Fighting-for-Life_large.jpg?v=1528394394
434,Fear,Gabriel Chevallier,https://www.nyrb.com/collections/classics/products/fear,https://cdn.shopify.com/s/files/1/0726/9203/products/Fear_large.jpg?v=1528394394
435,Fatale,Jean-Patrick Manchette,https://www.nyrb.com/collections/classics/products/fatale,https://cdn.shopify.com/s/files/1/0726/9203/products/Fatale_large.jpg?v=1528394395
436,Fancies and Goodnights,John Collier,https://www.nyrb.com/collections/classics/products/fancies-and-goodnights,https://cdn.shopify.com/s/files/1/0726/9203/products/9781590170519_large.jpg?v=1528394395
437,Fair Play,Tove Jansson,https://www.nyrb.com/collections/classics/products/fair-play,https://cdn.shopify.com/s/files/1/0726/9203/products/Fair-Play_large.jpg?v=1528394396
438,Everything Flows,Vasily Grossman,https://www.nyrb.com/collections/classics/products/everything-flows,https://cdn.shopify.com/s/files/1/0726/9203/products/everythingflows_large.jpg?v=1528394396
439,Eustace and Hilda,L.P. Hartley,https://www.nyrb.com/collections/classics/products/eustace-and-hilda,https://cdn.shopify.com/s/files/1/0726/9203/products/Eustace-and-Hilda_large.jpg?v=1528394396
440,Equal Danger,Leonardo Sciascia,https://www.nyrb.com/collections/classics/products/equal-danger,https://cdn.shopify.com/s/files/1/0726/9203/products/Equal-Danger_large.jpg?v=1528394397
441,Envy,Yuri Olesha,https://www.nyrb.com/collections/classics/products/envy,https://cdn.shopify.com/s/files/1/0726/9203/products/Envy_large.jpg?v=1528394397
442,"English, August",Upamanyu Chatterjee,https://www.nyrb.com/collections/classics/products/english-august,https://cdn.shopify.com/s/files/1/0726/9203/products/English-August_large.jpg?v=1528394398
443,Ending Up,Kingsley Amis,https://www.nyrb.com/collections/classics/products/ending-up,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-ending-up-444_50271d53-d136-4a38-b96a-e0ff3684ef12_large.png?v=1528394398
444,During the Reign of the Queen of Persia,Joan Chase,https://www.nyrb.com/collections/classics/products/during-the-reign-of-the-queen-of-persia,https://cdn.shopify.com/s/files/1/0726/9203/products/duringthereign_large.jpg?v=1528394398
445,Don't Look Now,Daphne du Maurier,https://www.nyrb.com/collections/classics/products/dont-look-now,https://cdn.shopify.com/s/files/1/0726/9203/products/Dont-Look-Now_large.jpg?v=1528394399
446,Dime-Store Alchemy,Charles Simic,https://www.nyrb.com/collections/classics/products/dime-store-alchemy-1,https://cdn.shopify.com/s/files/1/0726/9203/products/Dime-Store-Alchemy_large.jpg?v=1528394399
447,Diary of a Man in Despair,Friedrich Reck,https://www.nyrb.com/collections/classics/products/diary-of-a-man-in-despair,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-diary-of-a-man-in-despair-317_c7dc4b20-6599-48b2-b524-87fd847e8ea1_large.png?v=1528394399
448,Defeat,Philippe-Paul de Ségur,https://www.nyrb.com/collections/classics/products/defeat,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-defeat-236_8af4231b-0b53-41e1-a819-b29148f725e5_large.png?v=1528394400
449,Dear Illusion,Kingsley Amis,https://www.nyrb.com/collections/classics/products/dear_illusion_selected_stories,https://cdn.shopify.com/s/files/1/0726/9203/products/DearIllusion_large.png?v=1528394400
450,Dead Souls,Nikolai Gogol,https://www.nyrb.com/collections/classics/products/dead-souls,https://cdn.shopify.com/s/files/1/0726/9203/products/Dead-Souls_large.jpg?v=1528394401
451,Dante,Erich Auerbach,https://www.nyrb.com/collections/classics/products/dante,https://cdn.shopify.com/s/files/1/0726/9203/products/Dante-Poet-of-the-Secular-World_large.jpg?v=1528394401
452,Dancing Lessons for the Advanced in Age,Bohumil Hrabal,https://www.nyrb.com/collections/classics/products/dancing-lessons-for-the-advanced-in-age,https://cdn.shopify.com/s/files/1/0726/9203/products/Dancing-Lessons-for-the-Advanced-in-Age_large.jpg?v=1528394401
453,Count d'Orgel's Ball,Raymond Radiguet,https://www.nyrb.com/collections/classics/products/count-dorgels-ball,https://cdn.shopify.com/s/files/1/0726/9203/products/Count-Dorgels-Ball_large.jpg?v=1528394402
454,Corrigan,Caroline Blackwood,https://www.nyrb.com/collections/classics/products/corrigan,https://cdn.shopify.com/s/files/1/0726/9203/products/Corrigan_large.jpg?v=1528394402
455,Conversations with Beethoven,Sanford Friedman,https://www.nyrb.com/collections/classics/products/conversations-with-beethoven,https://cdn.shopify.com/s/files/1/0726/9203/products/Convo-w-Beethoven_large.jpg?v=1528394402
456,Conundrum,Jan Morris,https://www.nyrb.com/collections/classics/products/conundrum,https://cdn.shopify.com/s/files/1/0726/9203/products/Conundrum_with_hairline_border_large.jpg?v=1502381653
457,Contempt,Alberto Moravia,https://www.nyrb.com/collections/classics/products/contempt,https://cdn.shopify.com/s/files/1/0726/9203/products/contempt_large.jpg?v=1528394403
458,Conquered City,Victor Serge,https://www.nyrb.com/collections/classics/products/conquered-city,https://cdn.shopify.com/s/files/1/0726/9203/products/Conquered-City_large.jpg?v=1528394404
459,Confusion,Stefan Zweig,https://www.nyrb.com/collections/classics/products/confusion,https://cdn.shopify.com/s/files/1/0726/9203/products/Confusion_large.jpg?v=1528394404
460,Classic Crimes,William Roughead,https://www.nyrb.com/collections/classics/products/classic-crimes,https://cdn.shopify.com/s/files/1/0726/9203/products/Classic-Crimes_large.jpg?v=1528394404
461,Clark Gifford's Body,Kenneth Fearing,https://www.nyrb.com/collections/classics/products/clark-giffords-body,https://cdn.shopify.com/s/files/1/0726/9203/products/Clark-Giffords-Body_large.jpg?v=1528394405
462,Clandestine in Chile,Gabriel García Márquez,https://www.nyrb.com/collections/classics/products/clandestine-in-chile,https://cdn.shopify.com/s/files/1/0726/9203/products/Clandestine-in-Chile_large.jpg?v=1528394405
463,Chocky,John Wyndham,https://www.nyrb.com/collections/classics/products/chocky,https://cdn.shopify.com/s/files/1/0726/9203/products/Chocky_large.jpg?v=1528394406
464,Chess Story,Stefan Zweig,https://www.nyrb.com/collections/classics/products/chess-story,https://cdn.shopify.com/s/files/1/0726/9203/products/chess-story_large.jpg?v=1528394406
465,Chaos and Night,Henry de Montherlant,https://www.nyrb.com/collections/classics/products/chaos-and-night,https://cdn.shopify.com/s/files/1/0726/9203/products/Chaos-and-Night_large.jpg?v=1528394406
466,Cassandra at the Wedding,Dorothy Baker,https://www.nyrb.com/collections/classics/products/cassandra-at-the-wedding-1,https://cdn.shopify.com/s/files/1/0726/9203/products/Cassandra-at-the-Wedding_large.jpg?v=1528394407
467,Butcher's Crossing,John Williams,https://www.nyrb.com/collections/classics/products/butchers-crossing,https://cdn.shopify.com/s/files/1/0726/9203/products/ButchersCrossingcvr_large.jpg?v=1528394407
468,Born Under Saturn,"Margot Wittkower, Rudolf Wittkower",https://www.nyrb.com/collections/classics/products/born-under-saturn,https://cdn.shopify.com/s/files/1/0726/9203/products/Born-Under-Saturn_large.jpg?v=1528394407
469,Boredom,Alberto Moravia,https://www.nyrb.com/collections/classics/products/boredom,https://cdn.shopify.com/s/files/1/0726/9203/products/Boredom_large.jpg?v=1528394408
470,Blood on the Forge,William Attaway,https://www.nyrb.com/collections/classics/products/blood-on-the-forge,https://cdn.shopify.com/s/files/1/0726/9203/products/Blood-on-the-Forge_large.jpg?v=1528394408
471,Black Sun,Geoffrey Wolff,https://www.nyrb.com/collections/classics/products/black-sun,https://cdn.shopify.com/s/files/1/0726/9203/products/9781590170663_large.jpg?v=1528394408
472,Beware of Pity,Stefan Zweig,https://www.nyrb.com/collections/classics/products/beware-of-pity,https://cdn.shopify.com/s/files/1/0726/9203/products/Beware-of-Pity_large.jpg?v=1528394409
473,Between the Woods and the Water,Patrick Leigh Fermor,https://www.nyrb.com/collections/classics/products/between-the-woods-and-the-water,https://cdn.shopify.com/s/files/1/0726/9203/products/Between-the-Woods-cvr_large.jpg?v=1528394409
474,Berlin Stories,Robert Walser,https://www.nyrb.com/collections/classics/products/berlin-stories,https://cdn.shopify.com/s/files/1/0726/9203/products/berlin-stories_large.jpg?v=1528394409
475,Belchamber,Howard Sturgis,https://www.nyrb.com/collections/classics/products/belchamber,https://cdn.shopify.com/s/files/1/0726/9203/products/belchamber_large.jpg?v=1528394410
476,Basti,Intizar Husain,https://www.nyrb.com/collections/classics/products/basti,https://cdn.shopify.com/s/files/1/0726/9203/products/Basti_large.jpg?v=1528394410
477,Autobiography of a Corpse,Sigizmund Krzhizhanovsky,https://www.nyrb.com/collections/classics/products/autobiography-of-a-corpse,https://cdn.shopify.com/s/files/1/0726/9203/products/Autobiography-of-a-Corpse_large.jpg?v=1528394411
478,Augustus,John Williams,https://www.nyrb.com/collections/classics/products/augustus,https://cdn.shopify.com/s/files/1/0726/9203/products/Augustus_large.jpg?v=1528394411
479,Asleep in the Sun,Adolfo Bioy Casares,https://www.nyrb.com/collections/classics/products/asleep-in-the-sun,https://cdn.shopify.com/s/files/1/0726/9203/products/Asleep-in-the-Sun_large.jpg?v=1528394411
480,As a Man Grows Older,Italo Svevo,https://www.nyrb.com/collections/classics/products/as-a-man-grows-older,https://cdn.shopify.com/s/files/1/0726/9203/products/As-a-Man-Grows-Older_large.jpg?v=1528394412
481,Apartment in Athens,Glenway Wescott,https://www.nyrb.com/collections/classics/products/apartment-in-athens,https://cdn.shopify.com/s/files/1/0726/9203/products/apartment-in-athens_large.jpg?v=1528394412
482,Anglo-Saxon Attitudes,Angus Wilson,https://www.nyrb.com/collections/classics/products/anglo-saxon-attitudes,https://cdn.shopify.com/s/files/1/0726/9203/products/Anglo-Saxon-Attitudes_large.jpg?v=1528394413
483,Angel,Elizabeth Taylor,https://www.nyrb.com/collections/classics/products/angel,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-angel-207_17e162cd-b760-472f-b09b-476d84488cae_large.png?v=1528394413
484,An Ermine In Czernopol,Gregor von Rezzori,https://www.nyrb.com/collections/classics/products/the-ermine-of-czernopol,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-the-ermine-of-czernopol-163_4d773dc2-4e7b-4244-a84f-309446b4b038_large.png?v=1528394413
485,An Armenian Sketchbook,Vasily Grossman,https://www.nyrb.com/collections/classics/products/an-armenian-sketchbook,https://cdn.shopify.com/s/files/1/0726/9203/products/An-Armenian-Sketchbook_large.jpg?v=1528394414
486,An African in Greenland,Tete-Michel Kpomassie,https://www.nyrb.com/collections/classics/products/an-african-in-greenland,https://cdn.shopify.com/s/files/1/0726/9203/products/An-African-in-Greenland_large.jpg?v=1528394414
487,Amsterdam Stories,Nescio,https://www.nyrb.com/collections/classics/products/amsterdam-stories,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-amsterdam-stories-221_8cbfbe63-55a6-4248-a97e-5cb8481c7436_large.png?v=1528394415
488,American Humor,Constance Rourke,https://www.nyrb.com/collections/classics/products/american-humor,https://cdn.shopify.com/s/files/1/0726/9203/products/American-Humor_large.jpg?v=1528394415
489,All About H. Hatterr,G.V. Desani,https://www.nyrb.com/collections/classics/products/all-about-h-hatterr,https://cdn.shopify.com/s/files/1/0726/9203/products/All-About-H-Hatterr_large.jpg?v=1528394415
490,Alien Hearts,Guy de Maupassant,https://www.nyrb.com/collections/classics/products/alien-hearts,https://cdn.shopify.com/s/files/1/0726/9203/products/Alien-Hearts_large.jpg?v=1528394416
491,Alice James,Jean Strouse,https://www.nyrb.com/collections/classics/products/alice-james,https://cdn.shopify.com/s/files/1/0726/9203/products/Alice-James_large.jpg?v=1528394416
492,Alfred and Guinevere,James Schuyler,https://www.nyrb.com/collections/classics/products/alfred-and-guinevere,https://cdn.shopify.com/s/files/1/0726/9203/products/Alfred-and-Guinevere_large.jpg?v=1528394417
493,Akenfield: Portrait of an English Village,Ronald Blythe,https://www.nyrb.com/collections/classics/products/akenfield_portrait_of_an_english_village,https://cdn.shopify.com/s/files/1/0726/9203/products/Akenfield_large.jpg?v=1528394417
494,Agostino,Alberto Moravia,https://www.nyrb.com/collections/classics/products/agostino,https://cdn.shopify.com/s/files/1/0726/9203/products/Agostino-Cover_large.jpg?v=1528394417
495,After Claude,Iris Owens,https://www.nyrb.com/collections/classics/products/after-claude,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-after-claude-118_8cc4d8ef-3d88-4f75-b0a6-463f59231c65_large.jpeg?v=1528394418
496,Afloat,Guy de Maupassant,https://www.nyrb.com/collections/classics/products/afloat,https://cdn.shopify.com/s/files/1/0726/9203/products/Afloat_large.jpg?v=1528394418
497,Act of Passion,Georges Simenon,https://www.nyrb.com/collections/classics/products/act-of-passion,https://cdn.shopify.com/s/files/1/0726/9203/products/Act-of-Passion_large.jpg?v=1528394419
498,"A Way of Life, Like Any Other",Darcy O'Brien,https://www.nyrb.com/collections/classics/products/a-way-of-life-like-any-other,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-a-way-of-life-like-any-other-396_bf9a74aa-9a1e-4df1-92bc-24c2aaf0dcd2_large.png?v=1528394419
499,A View of the Harbour,Elizabeth Taylor,https://www.nyrb.com/collections/classics/products/a_view_of_the_harbour,https://cdn.shopify.com/s/files/1/0726/9203/products/A-View-of-the-Harbour_large.jpg?v=1528394419
500,A Time to Keep Silence,Patrick Leigh Fermor,https://www.nyrb.com/collections/classics/products/a-time-to-keep-silence,https://cdn.shopify.com/s/files/1/0726/9203/products/A-Time-to-Keep-Silence_large.jpg?v=1528394420
501,A Time of Gifts,Patrick Leigh Fermor,https://www.nyrb.com/collections/classics/products/a-time-of-gifts,https://cdn.shopify.com/s/files/1/0726/9203/products/A-Time-of-Gifts_large.jpg?v=1528394420
502,A Schoolboy's Diary and Other Stories,Robert Walser,https://www.nyrb.com/collections/classics/products/schoolboys-diary-and-other-stories,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-schoolboys-diary-and-other-stories-349_c68ee90c-ab4e-4fc6-8409-5d7a3a49eeb8_large.png?v=1528394421
503,A School for Fools,Sasha Sokolov,https://www.nyrb.com/collections/classics/products/a_school_for_fools,https://cdn.shopify.com/s/files/1/0726/9203/products/A_School_for_Fools_large.jpg?v=1528394421
504,A Savage War of Peace,Alistair Horne,https://www.nyrb.com/collections/classics/products/a-savage-war-of-peace,https://cdn.shopify.com/s/files/1/0726/9203/products/a-savage-war-of-peace_large.jpg?v=1528394422
505,A Posthumous Confession,Marcellus Emants,https://www.nyrb.com/collections/classics/products/a-posthumous-confession,https://cdn.shopify.com/s/files/1/0726/9203/products/A-Posthumous-Confession_large.jpg?v=1528394422
506,A Month in the Country,J. L. Carr,https://www.nyrb.com/collections/classics/products/a-month-in-the-country,https://cdn.shopify.com/s/files/1/0726/9203/products/a-month-in-the-country_large.jpg?v=1528394422
507,A Meaningful Life,L. J. Davis,https://www.nyrb.com/collections/classics/products/a-meaningful-life,https://cdn.shopify.com/s/files/1/0726/9203/products/A-Meaningful-Life_large.jpg?v=1528394423
508,A Legacy,Sybille Bedford,https://www.nyrb.com/collections/classics/products/a_legacy,https://cdn.shopify.com/s/files/1/0726/9203/products/A-Legacy_large.jpg?v=1528394423
509,A Journey Round My Skull,Frigyes Karinthy,https://www.nyrb.com/collections/classics/products/a-journey-round-my-skull,https://cdn.shopify.com/s/files/1/0726/9203/products/A-Journey-Round-My-Skull_large.jpg?v=1528394424
510,A House and Its Head,Ivy Compton-Burnett,https://www.nyrb.com/collections/classics/products/a-house-and-its-head,https://cdn.shopify.com/s/files/1/0726/9203/products/A-House-and-Its-Head_large.jpg?v=1528394424
511,A High Wind in Jamaica,Richard Hughes,https://www.nyrb.com/collections/classics/products/a-high-wind-in-jamaica,https://cdn.shopify.com/s/files/1/0726/9203/products/highwind_large.jpg?v=1528394424
512,A Handbook on Hanging,Charles Duff,https://www.nyrb.com/collections/classics/products/a-handbook-on-hanging,https://cdn.shopify.com/s/files/1/0726/9203/products/A-Handbook-on-Hanging_large.jpg?v=1528394425
513,A Game of Hide and Seek,Elizabeth Taylor,https://www.nyrb.com/collections/classics/products/a-game-of-hide-and-seek,https://cdn.shopify.com/s/files/1/0726/9203/products/productimage-picture-a-game-of-hide-and-seek-212_e8b35106-5150-414e-8648-c60aaec516d2_large.png?v=1528394425
514,Family Lexicon,Natalia Ginzburg,https://www.nyrb.com/collections/classics/products/a_family_lexicon,https://cdn.shopify.com/s/files/1/0726/9203/products/Family_Lexicon_large.jpg?v=1488469586
515,A Book of Mediterranean Food,Elizabeth David,https://www.nyrb.com/collections/classics/products/a-book-of-mediterranean-food,https://cdn.shopify.com/s/files/1/0726/9203/products/mediterranean-food_large.jpg?v=1528394426
